,,conversion,click,cvr,click percentage of total data
1895,"non,traditional,student,grants",0,41,0.0,0.03297542928378976
948,"dental,health,insurance,plan",0,41,0.0,0.03297542928378976
407,"best,credit,card,rates",1,41,0.024390243902439025,0.03297542928378976
1563,"low,income,home,loans",0,41,0.0,0.03297542928378976
1287,"health,insurance,quotes",0,41,0.0,0.03297542928378976
2188,"scholarships,for,hispanic,women",1,41,0.024390243902439025,0.03297542928378976
1311,"high,dividend,stocks",2,40,0.05,0.0321711505207705
1217,"grants,for,hispanic,women",5,40,0.125,0.0321711505207705
1517,"latest,nissan,cars",0,40,0.0,0.0321711505207705
782,"cheap,rental,properties",0,40,0.0,0.0321711505207705
938,"data,analysis,masters,program",3,40,0.075,0.0321711505207705
2417,"top,3,stocks,to,buy",0,40,0.0,0.0321711505207705
2273,"stages,of,multiple,myeloma",0,40,0.0,0.0321711505207705
1578,"luxury,train,travel,deals",0,40,0.0,0.0321711505207705
343,"best,10,dividend,stocks",4,39,0.10256410256410256,0.031366871757751234
1164,"free,valid,credit,card",7,39,0.1794871794871795,0.031366871757751234
2649,"women,s,science,scholarships",1,39,0.02564102564102564,0.031366871757751234
2161,"scalp,psoriasis,remedies",0,39,0.0,0.031366871757751234
1474,"investing,in,stocks,for,beginners",0,39,0.0,0.031366871757751234
537,"best,medigap,plans",4,39,0.10256410256410256,0.031366871757751234
1213,"grants,for,education",1,39,0.02564102564102564,0.031366871757751234
892,"cool,baby,boy,names",0,38,0.0,0.030562592994731973
1879,"nissan,titan",8,38,0.21052631578947367,0.030562592994731973
1122,"free,cna,training",19,38,0.5,0.030562592994731973
1912,"online,college,grants",1,38,0.02631578947368421,0.030562592994731973
1841,"nissan,altima,power,fuses",1,38,0.02631578947368421,0.030562592994731973
1693,"medigap,plan,f",4,38,0.10526315789473684,0.030562592994731973
857,"college,grants,for,2019",1,38,0.02631578947368421,0.030562592994731973
2246,"signs,of,myeloma",0,38,0.0,0.030562592994731973
740,"cheap,and,easy,meals",0,38,0.0,0.030562592994731973
66,"10,safe,dividend,stocks",4,37,0.10810810810810811,0.029758314231712713
2054,"quick,dinner,ideas",0,37,0.0,0.029758314231712713
2196,"scholarships,for,nursing,school",5,37,0.13513513513513514,0.029758314231712713
523,"best,mattress,for,back,pain",0,37,0.0,0.029758314231712713
1668,"medicare,part,d,plans,2019",1,37,0.02702702702702703,0.029758314231712713
1144,"free,money,for,college",12,37,0.32432432432432434,0.029758314231712713
562,"best,passive,income,investments",0,37,0.0,0.029758314231712713
2177,"scholarships,for,autism",0,36,0.0,0.028954035468693448
1114,"ford,ranger,edge",5,36,0.1388888888888889,0.028954035468693448
1231,"grants,for,nursing,students",2,36,0.05555555555555555,0.028954035468693448
1801,"new,nissan,rogue",7,36,0.19444444444444445,0.028954035468693448
584,"best,rent,to,own,homes",0,36,0.0,0.028954035468693448
1832,nissan,11,36,0.3055555555555556,0.028954035468693448
2229,"severe,migraine,relief",0,35,0.0,0.028149756705674187
2061,"rare,baby,boy,names",0,35,0.0,0.028149756705674187
2045,"psoriatic,arthritis,symptoms",0,35,0.0,0.028149756705674187
666,"best,wireless,phone,plans",0,35,0.0,0.028149756705674187
2107,"retirement,annuity,calculator",0,35,0.0,0.028149756705674187
2074,"rent,a,house",0,35,0.0,0.028149756705674187
2112,"retirement,income,planning",0,35,0.0,0.028149756705674187
1317,"high,quality,dividend,stocks",0,35,0.0,0.028149756705674187
1711,"military,spouse,scholarships",3,35,0.08571428571428572,0.028149756705674187
219,"affordable,healthcare,plans",0,35,0.0,0.028149756705674187
1182,"gmc,canyon",5,35,0.14285714285714285,0.028149756705674187
341,"best,0,,balance,transfer,credit,cards",0,35,0.0,0.028149756705674187
1092,"first,time,home,buyer",5,35,0.14285714285714285,0.028149756705674187
1920,"online,graduate,degrees",15,34,0.4411764705882353,0.027345477942654926
985,"dividend,stocks,to,invest,in",1,34,0.029411764705882353,0.027345477942654926
945,"delicious,frozen,meals",0,34,0.0,0.027345477942654926
2542,"trendy,dresses,for,older,women",0,34,0.0,0.027345477942654926
554,"best,nfl,picks",0,34,0.0,0.027345477942654926
1033,"employee,benefits,health,insurance",0,34,0.0,0.027345477942654926
1325,"high,yield,dividend,stocks",1,34,0.029411764705882353,0.027345477942654926
1618,"medical,insurance",0,33,0.0,0.026541199179635665
1709,"military,dependent,scholarships",1,33,0.030303030303030304,0.026541199179635665
2288,"stocks,to,buy,in,2019",0,33,0.0,0.026541199179635665
1273,"health,insurance,coverage",0,33,0.0,0.026541199179635665
2126,"reverse,mortgage,costs",1,33,0.030303030303030304,0.026541199179635665
1262,"health,care,benefits",2,33,0.06060606060606061,0.026541199179635665
897,"cosmetology,scholarships",1,33,0.030303030303030304,0.026541199179635665
205,"affordable,cell,phone,plans,for,seniors",5,33,0.15151515151515152,0.026541199179635665
2129,"reverse,mortgage,formula",1,33,0.030303030303030304,0.026541199179635665
1646,"medicare,healthcare,plans",0,32,0.0,0.025736920416616398
1763,"new,cell,phone,deals",0,32,0.0,0.025736920416616398
288,"apply,for,government,grants",0,32,0.0,0.025736920416616398
284,"apply,for,free,college,grants",2,32,0.0625,0.025736920416616398
1303,"high,dividend,etfs",0,32,0.0,0.025736920416616398
2189,"scholarships,for,hispanics",2,32,0.0625,0.025736920416616398
157,"5,best,stocks,to,buy,now",0,32,0.0,0.025736920416616398
907,"credit,card,offers,online",1,32,0.03125,0.025736920416616398
912,"credit,cards",1,32,0.03125,0.025736920416616398
1241,"grants,for,the,disabled",1,32,0.03125,0.025736920416616398
57,"10,best,stocks,to,buy",0,31,0.0,0.024932641653597137
2186,"scholarships,for,high,school,students",0,31,0.0,0.024932641653597137
1403,"houses,in,new,jersey",0,31,0.0,0.024932641653597137
1080,"find,a,scholarship",5,30,0.16666666666666666,0.024128362890577872
290,"apply,for,grants,for,college",0,30,0.0,0.024128362890577872
926,"cures,for,scalp,psoriasis",0,30,0.0,0.024128362890577872
2089,"rental,lease,agreement",0,30,0.0,0.024128362890577872
1218,"grants,for,hispanics",1,30,0.03333333333333333,0.024128362890577872
1387,"house,cleaning,tips",13,30,0.43333333333333335,0.024128362890577872
2617,"vitamins,for,lungs",0,30,0.0,0.024128362890577872
773,"cheap,nissan,parts",0,29,0.0,0.02332408412755861
1710,"military,retirement,calculator",0,29,0.0,0.02332408412755861
1178,"get,money,fast",0,29,0.0,0.02332408412755861
910,"credit,card,rewards,programs",0,29,0.0,0.02332408412755861
1119,"free,certificate,courses",1,29,0.034482758620689655,0.02332408412755861
128,"2019,military,pay,chart",0,29,0.0,0.02332408412755861
96,"2018,nissan,murano",3,28,0.10714285714285714,0.022519805364539347
2125,"reverse,mortgage,calculator",1,28,0.03571428571428571,0.022519805364539347
2332,"target,scholarships",0,28,0.0,0.022519805364539347
1301,"high,blood,sugar,symptoms",0,28,0.0,0.022519805364539347
550,"best,mutual,funds,for,retirement",0,28,0.0,0.022519805364539347
2590,"used,nissan,cars,on,sale",0,28,0.0,0.022519805364539347
1608,"medicaid,insurance",1,28,0.03571428571428571,0.022519805364539347
499,"best,home,based,business",0,28,0.0,0.022519805364539347
733,"cell,phones,deals",0,28,0.0,0.022519805364539347
2538,"treatment,migraines",0,28,0.0,0.022519805364539347
2568,"unusual,scholarships,2019",0,27,0.0,0.02171552660152009
154,"5,best,dividend,stocks",1,27,0.037037037037037035,0.02171552660152009
406,"best,credit,card,offers,2018",1,27,0.037037037037037035,0.02171552660152009
2388,"top,10,muscle,building,workouts",0,27,0.0,0.02171552660152009
1930,"online,phlebotomy,certification",18,27,0.6666666666666666,0.02171552660152009
1894,"non,shedding,dog,breeds",0,27,0.0,0.02171552660152009
2442,"top,cna,training,programs",10,27,0.37037037037037035,0.02171552660152009
296,"apply,for,student,grants",0,27,0.0,0.02171552660152009
741,"cheap,apartments,for,rent",0,26,0.0,0.020911247838500825
1141,"free,lobster,coupons",0,26,0.0,0.020911247838500825
1160,"free,senior,grants",0,26,0.0,0.020911247838500825
2612,"vinegar,to,lose,weight",0,26,0.0,0.020911247838500825
677,"blue,cross,blue,shield,health,insurance",0,26,0.0,0.020911247838500825
231,"affordable,online,universities",4,26,0.15384615384615385,0.020911247838500825
1734,"multiple,myeloma,symptoms",0,26,0.0,0.020911247838500825
2408,"top,10,stocks,to,invest,in",1,26,0.038461538461538464,0.020911247838500825
2057,"quick,snacks,recipes",0,25,0.0,0.02010696907548156
1596,"masters,in,data,science",2,25,0.08,0.02010696907548156
2033,"psoriasis,diagnosis",0,25,0.0,0.02010696907548156
2446,"top,cosmetology,schools",1,25,0.04,0.02010696907548156
1227,"grants,for,non,profits",2,25,0.08,0.02010696907548156
1704,"migraine,help",1,25,0.04,0.02010696907548156
1719,"mlb,baseball,schedule",0,25,0.0,0.02010696907548156
1332,"highest,paid,driver,jobs",0,25,0.0,0.02010696907548156
1422,"how,to,clean,oven,glass",0,25,0.0,0.02010696907548156
89,"2018,income,tax,rules",0,25,0.0,0.02010696907548156
414,"best,credit,cards,apply",0,25,0.0,0.02010696907548156
1744,"native,american,scholarships",0,25,0.0,0.02010696907548156
830,"cna,certification,online",12,25,0.48,0.02010696907548156
1667,"medicare,part,d,plans",1,24,0.041666666666666664,0.0193026903124623
19,"10,best,cars,of,2018",3,24,0.125,0.0193026903124623
1611,"medical,assisting,degree",18,24,0.75,0.0193026903124623
375,"best,cars,to,buy,now",5,24,0.20833333333333334,0.0193026903124623
1021,"easy,student,grants",2,24,0.08333333333333333,0.0193026903124623
661,"best,wealth,management,firms",0,24,0.0,0.0193026903124623
1319,"high,school,scholarships",0,24,0.0,0.0193026903124623
112,"2019,accredited,online,colleges",3,24,0.125,0.0193026903124623
273,"apply,card,credit,online",1,24,0.041666666666666664,0.0193026903124623
2135,"rewards,credit,cards",1,24,0.041666666666666664,0.0193026903124623
2453,"top,dividend,stocks",1,24,0.041666666666666664,0.0193026903124623
2435,"top,5,stock,to,buy",0,24,0.0,0.0193026903124623
1438,"how,to,make,egg,muffins",0,23,0.0,0.018498411549443036
1856,"nissan,leaf",3,23,0.13043478260869565,0.018498411549443036
2106,"retiree,health,insurance",0,23,0.0,0.018498411549443036
2280,"stock,market,for,beginners",0,23,0.0,0.018498411549443036
2185,"scholarships,for,high,school,seniors",1,23,0.043478260869565216,0.018498411549443036
1682,"medicare,supplement,plan,f",3,23,0.13043478260869565,0.018498411549443036
412,"best,credit,cards",1,23,0.043478260869565216,0.018498411549443036
1900,"nursing,scholarships,and,grants",1,23,0.043478260869565216,0.018498411549443036
2598,"used,nissan,titan",1,23,0.043478260869565216,0.018498411549443036
845,"cna,training,programs",14,23,0.6086956521739131,0.018498411549443036
1190,"government,checks",0,23,0.0,0.018498411549443036
369,"best,car,insurance,companies",0,23,0.0,0.018498411549443036
2603,"used,rv,prices",0,23,0.0,0.018498411549443036
1136,"free,grants,for,education",1,23,0.043478260869565216,0.018498411549443036
315,"average,retirement,savings",0,23,0.0,0.018498411549443036
2114,"retirement,investments",0,23,0.0,0.018498411549443036
53,"10,best,rvs,of,2018",0,23,0.0,0.018498411549443036
2298,"student,grants,for,college",3,23,0.13043478260869565,0.018498411549443036
1434,"how,to,lose,body,fat,fast",0,22,0.0,0.017694132786423775
671,"black,student,scholarships",2,22,0.09090909090909091,0.017694132786423775
1407,"housing,grants,for,disabled",0,22,0.0,0.017694132786423775
2118,"retirement,planning,calculator",0,22,0.0,0.017694132786423775
1383,"hottest,penny,stocks",0,22,0.0,0.017694132786423775
1479,"iraqi,dinar,to,us,dollar",0,22,0.0,0.017694132786423775
455,"best,dividend,stocks,to,own",1,22,0.045454545454545456,0.017694132786423775
2449,"top,credit,cards,for,excellent,credit",0,22,0.0,0.017694132786423775
2469,"top,mutual,funds",0,22,0.0,0.017694132786423775
1963,"penny,stocks,to,buy,now",0,22,0.0,0.017694132786423775
338,"benefit,open,enrollment",0,22,0.0,0.017694132786423775
531,"best,medicare,part,d,plans",1,22,0.045454545454545456,0.017694132786423775
1724,"monthly,dividend,stocks",2,22,0.09090909090909091,0.017694132786423775
2184,"scholarships,for,hearing,impaired",0,22,0.0,0.017694132786423775
1060,"federal,grants,for,diabetics",0,22,0.0,0.017694132786423775
1974,"personal,loans,for,very,poor,credit",0,22,0.0,0.017694132786423775
1010,"easy,eyeshadow,techniques",0,22,0.0,0.017694132786423775
989,"dresses,for,older,women",0,22,0.0,0.017694132786423775
1842,"nissan,altima,repair,manual",0,22,0.0,0.017694132786423775
419,"best,credit,cards,offers",0,22,0.0,0.017694132786423775
1882,"nissan,z",1,22,0.045454545454545456,0.017694132786423775
905,"creative,writing,scholarships",4,22,0.18181818181818182,0.017694132786423775
1257,"hard,drive,data,recovery",0,22,0.0,0.017694132786423775
2401,"top,10,smartest,dogs",0,22,0.0,0.017694132786423775
999,"early,signs,of,dementia",0,21,0.0,0.01688985402340451
1728,"most,loyal,dog,breed",0,21,0.0,0.01688985402340451
5,"0,,apr,balance,transfer",0,21,0.0,0.01688985402340451
579,"best,rated,tires",0,21,0.0,0.01688985402340451
72,"10,top,dividend,paying,stocks",3,21,0.14285714285714285,0.01688985402340451
1495,"keto,diet,food,list",0,21,0.0,0.01688985402340451
2179,"scholarships,for,college",0,21,0.0,0.01688985402340451
199,"affordable,apartment,rent",0,21,0.0,0.01688985402340451
599,"best,reverse,mortgage,loans",0,21,0.0,0.01688985402340451
1524,"latest,wedding,dresses",0,21,0.0,0.01688985402340451
274,"apply,credit,card",0,21,0.0,0.01688985402340451
265,"apartment,rentals",0,21,0.0,0.01688985402340451
1149,"free,online,college,courses",1,21,0.047619047619047616,0.01688985402340451
1162,"free,student,scholarships",1,21,0.047619047619047616,0.01688985402340451
218,"affordable,healthcare",0,21,0.0,0.01688985402340451
80,"2018,best,cars",0,21,0.0,0.01688985402340451
2020,"printable,coupons,for,free",1,21,0.047619047619047616,0.01688985402340451
1632,"medicare,benefits",1,20,0.05,0.01608557526038525
1452,"hyundai,sonata",3,20,0.15,0.01608557526038525
430,"best,deals,android,phones",2,20,0.1,0.01608557526038525
26,"10,best,diesel,engines",0,20,0.0,0.01608557526038525
1307,"high,dividend,paying,funds",0,20,0.0,0.01608557526038525
1270,"health,insurance,claim,form",0,20,0.0,0.01608557526038525
46,"10,best,penny,stocks",0,20,0.0,0.01608557526038525
494,"best,healthcare,providers",0,20,0.0,0.01608557526038525
1077,"financial,services",0,20,0.0,0.01608557526038525
2394,"top,10,penny,stocks",0,20,0.0,0.01608557526038525
1686,"medicare,supplement,rates",1,20,0.05,0.01608557526038525
849,"collect,free,money",0,19,0.0,0.015281296497365987
1800,"new,nissan,nv",2,19,0.10526315789473684,0.015281296497365987
1046,"face,lift,without,surgery",0,19,0.0,0.015281296497365987
1048,"family,health,insurance",0,19,0.0,0.015281296497365987
2031,psoriasis,0,19,0.0,0.015281296497365987
1219,"grants,for,international,students",0,19,0.0,0.015281296497365987
1105,"ford,f,150,pickup,truck,price",0,19,0.0,0.015281296497365987
0,",1,penny,stock,to,buy,now",0,19,0.0,0.015281296497365987
2317,"swimwear,fashion,trends",0,19,0.0,0.015281296497365987
380,"best,cashback,credit,card,no,annual,fee",0,19,0.0,0.015281296497365987
319,"baby,names,with,meanings",0,19,0.0,0.015281296497365987
2626,"warren,buffett,top,stocks",0,19,0.0,0.015281296497365987
2572,"upcoming,musical,concerts,of,2019",0,19,0.0,0.015281296497365987
301,"apply,online,credit,card",0,19,0.0,0.015281296497365987
2231,"shampoo,for,thinning,hair",0,19,0.0,0.015281296497365987
238,"affordable,train,vacation,deals",0,19,0.0,0.015281296497365987
466,"best,exercise,to,lose,stomach,fat",0,19,0.0,0.015281296497365987
325,"balance,transfer,credit,cards,no,fee",0,19,0.0,0.015281296497365987
210,"affordable,health,care",0,19,0.0,0.015281296497365987
195,"aetna,health,insurance",0,19,0.0,0.015281296497365987
2555,"unique,baby,boy,names",0,19,0.0,0.015281296497365987
1633,"medicare,bic,codes",0,18,0.0,0.014477017734346724
672,"blockchain,technology,stocks",0,18,0.0,0.014477017734346724
1205,"grants,for,cancer,survivors",0,18,0.0,0.014477017734346724
1132,"free,government,money",0,18,0.0,0.014477017734346724
179,"aarp,reverse,mortgage,2018",1,18,0.05555555555555555,0.014477017734346724
1904,"ocular,migraine,treatment",0,18,0.0,0.014477017734346724
145,"3,signs,of,lung,cancer",0,18,0.0,0.014477017734346724
401,"best,credit,card,deals",0,18,0.0,0.014477017734346724
1116,"formal,wear,dresses",0,18,0.0,0.014477017734346724
2393,"top,10,penny,stock,picks",0,18,0.0,0.014477017734346724
1022,"easy,student,loans",8,18,0.4444444444444444,0.014477017734346724
959,"diet,coke,ingredients",0,18,0.0,0.014477017734346724
935,"daily,love,horoscopes",0,18,0.0,0.014477017734346724
1864,"nissan,new,vehicles",4,18,0.2222222222222222,0.014477017734346724
1777,"new,ford,pickups",6,18,0.3333333333333333,0.014477017734346724
1780,"new,gmc,canyon",0,18,0.0,0.014477017734346724
1416,"how,to,calculate,reverse,mortgage",1,17,0.058823529411764705,0.013672738971327463
1887,"no,cosigner,student,loans",0,17,0.0,0.013672738971327463
724,"causes,of,pancreatic,cancer",0,17,0.0,0.013672738971327463
2163,"scalp,psoriasis,treatment",0,17,0.0,0.013672738971327463
631,"best,stomach,fat,burners",0,17,0.0,0.013672738971327463
2324,"symptoms,of,rheumatoid,arthritis",0,17,0.0,0.013672738971327463
2013,"prepaid,mobile,phone",1,17,0.058823529411764705,0.013672738971327463
474,"best,flu,treatment",0,17,0.0,0.013672738971327463
387,"best,cell,phone,plans",0,17,0.0,0.013672738971327463
675,"blue,cross,and,blue,shield",1,17,0.058823529411764705,0.013672738971327463
1727,"most,comfortable,mattress",0,17,0.0,0.013672738971327463
1981,"physical,therapy,scholarships",1,17,0.058823529411764705,0.013672738971327463
1038,"epilepsy,scholarship",2,17,0.11764705882352941,0.013672738971327463
1945,"party,appetizer,ideas",0,17,0.0,0.013672738971327463
2558,"united,health,care",0,17,0.0,0.013672738971327463
1214,"grants,for,felons",0,16,0.0,0.012868460208308199
2113,"retirement,income,tax",1,16,0.0625,0.012868460208308199
2327,"synthetic,engine,oil",0,16,0.0,0.012868460208308199
2373,"top,10,companies,to,invest",0,16,0.0,0.012868460208308199
184,"accredited,online,business,colleges",6,16,0.375,0.012868460208308199
1636,"medicare,coverage",0,16,0.0,0.012868460208308199
1290,"healthcare,plans",0,16,0.0,0.012868460208308199
2044,"psoriatic,arthritis,signs,symptoms",0,16,0.0,0.012868460208308199
239,"affordable,used,corvette",0,16,0.0,0.012868460208308199
722,"causes,of,migraine",0,16,0.0,0.012868460208308199
881,"compare,health,insurance",0,16,0.0,0.012868460208308199
2362,"top,10,action,movies",0,16,0.0,0.012868460208308199
2625,"warning,signs,of,leukemia",0,16,0.0,0.012868460208308199
1476,"ipo,stocks,to,watch",0,16,0.0,0.012868460208308199
1469,"international,scholarships",2,16,0.125,0.012868460208308199
1448,"how,to,stop,hair,thinning",0,16,0.0,0.012868460208308199
22,"10,best,chili,recipes",0,15,0.0,0.012064181445288936
33,"10,best,financial,advisors",0,15,0.0,0.012064181445288936
2609,"vanguard,index,funds",0,15,0.0,0.012064181445288936
621,"best,stocks,to,buy",0,15,0.0,0.012064181445288936
1715,"minority,grants",0,15,0.0,0.012064181445288936
165,"7,,interest,savings,accounts",0,15,0.0,0.012064181445288936
212,"affordable,health,care,plans",1,15,0.06666666666666667,0.012064181445288936
356,"best,bluetooth,headphones",0,15,0.0,0.012064181445288936
1919,"online,education,courses",1,15,0.06666666666666667,0.012064181445288936
263,"anti,aging,vitamins",0,15,0.0,0.012064181445288936
242,"agriculture,scholarships,2019",0,15,0.0,0.012064181445288936
70,"10,stocks,to,invest,in",0,15,0.0,0.012064181445288936
510,"best,investments,for,income",0,15,0.0,0.012064181445288936
140,"2019,upcoming,movies",0,15,0.0,0.012064181445288936
2183,"scholarships,for,girls",2,15,0.13333333333333333,0.012064181445288936
2263,"small,pickup,trucks",0,15,0.0,0.012064181445288936
2406,"top,10,stocks,to,buy",0,15,0.0,0.012064181445288936
2355,"tiny,houses,for,sale",0,15,0.0,0.012064181445288936
635,"best,synthetic,motor,oil",0,15,0.0,0.012064181445288936
1016,"easy,scholarships,2019",0,15,0.0,0.012064181445288936
97,"2018,nissan,rogue,reviews",5,15,0.3333333333333333,0.012064181445288936
1018,"easy,snack,ideas",0,15,0.0,0.012064181445288936
2275,"stamp,buyers",0,15,0.0,0.012064181445288936
1423,"how,to,clean,stainless,steel",0,15,0.0,0.012064181445288936
1550,"long,term,care,insurance",0,15,0.0,0.012064181445288936
916,"criminal,justice,courses",13,15,0.8666666666666667,0.012064181445288936
2170,"scholarship,essay",0,14,0.0,0.011259902682269674
2218,"senior,citizen,cruise,discounts",0,14,0.0,0.011259902682269674
835,"cna,job,openings",4,14,0.2857142857142857,0.011259902682269674
1975,"personal,student,loans",0,14,0.0,0.011259902682269674
771,"cheap,medicare,plans,for,federal,employees",0,14,0.0,0.011259902682269674
2472,"top,online,colleges",8,14,0.5714285714285714,0.011259902682269674
2459,"top,etfs,to,own",0,14,0.0,0.011259902682269674
1645,"medicare,health,plans",0,14,0.0,0.011259902682269674
1171,"gastric,flu,symptoms",0,14,0.0,0.011259902682269674
1942,"pallet,containers,for,sale",0,14,0.0,0.011259902682269674
2499,"top,ten,credit,cards",0,14,0.0,0.011259902682269674
571,"best,prepaid,cell,phone",0,14,0.0,0.011259902682269674
1664,"medicare,part,d,formulary",1,14,0.07142857142857142,0.011259902682269674
1345,"home,business,ideas",0,14,0.0,0.011259902682269674
2149,"rv,motorhomes",0,14,0.0,0.011259902682269674
2436,"top,5,stocks,to,buy",0,14,0.0,0.011259902682269674
1336,"highest,rated,mattresses",0,14,0.0,0.011259902682269674
473,"best,flooring,for,basement",0,14,0.0,0.011259902682269674
2281,"stock,market,predictions",0,14,0.0,0.011259902682269674
1546,"local,cna,classes",8,14,0.5714285714285714,0.011259902682269674
903,"cramer,s,top,dividend,stocks",0,14,0.0,0.011259902682269674
1731,"motorhome,prices",0,14,0.0,0.011259902682269674
1732,"multifocal,contact,lenses",0,13,0.0,0.010455623919250413
1821,"new,toyota,sports,car",0,13,0.0,0.010455623919250413
459,"best,drinks,to,lose,weight",0,13,0.0,0.010455623919250413
200,"affordable,apartments",0,13,0.0,0.010455623919250413
1995,"plus,size,corsets",0,13,0.0,0.010455623919250413
1210,"grants,for,disabled",2,13,0.15384615384615385,0.010455623919250413
2483,"top,rated,medicare,plans",1,13,0.07692307692307693,0.010455623919250413
967,"discount,cell,phone,plans,seniors",2,13,0.15384615384615385,0.010455623919250413
889,"condos,for,sale",0,13,0.0,0.010455623919250413
1388,"house,for,rent,to,own",0,13,0.0,0.010455623919250413
866,"college,grants,for,womens",1,13,0.07692307692307693,0.010455623919250413
690,"build,muscle,mass,fast",0,13,0.0,0.010455623919250413
1857,"nissan,leaf,electric,car",0,13,0.0,0.010455623919250413
271,"application,for,college,grants",1,13,0.07692307692307693,0.010455623919250413
382,"best,cashback,credit,cards,2018",1,13,0.07692307692307693,0.010455623919250413
2181,"scholarships,for,diabetics",1,13,0.07692307692307693,0.010455623919250413
2070,"red,carpet,dresses",0,13,0.0,0.010455623919250413
1344,"home,based,businesses",0,13,0.0,0.010455623919250413
2053,"quick,chicken,casserole,recipe",0,13,0.0,0.010455623919250413
2137,"rheumatoid,arthritis,treatments",0,13,0.0,0.010455623919250413
116,"2019,college,grants",1,13,0.07692307692307693,0.010455623919250413
1559,"low,cost,medical,insurance",1,13,0.07692307692307693,0.010455623919250413
2175,"scholarships,and,grants,for,college",0,13,0.0,0.010455623919250413
68,"10,stocks,to,buy",0,13,0.0,0.010455623919250413
1300,"hemp,stock,predictions",0,13,0.0,0.010455623919250413
2252,"skin,psoriasis,treatment",0,12,0.0,0.00965134515623115
1571,"low,interest,student,loans",0,12,0.0,0.00965134515623115
2591,"used,nissan,frontier",3,12,0.25,0.00965134515623115
1282,"health,insurance,policies",0,12,0.0,0.00965134515623115
2643,"winter,vacation,packages",0,12,0.0,0.00965134515623115
790,"cheapest,car,insurance,companies",0,12,0.0,0.00965134515623115
720,"causes,of,chronic,migraine",0,12,0.0,0.00965134515623115
334,"beard,trimming,styles",0,12,0.0,0.00965134515623115
2641,"where,to,invest,your,money",2,12,0.16666666666666666,0.00965134515623115
1363,"homes,for,sale,by,owner",0,12,0.0,0.00965134515623115
2043,"psoriatic,arthritis",0,12,0.0,0.00965134515623115
2481,"top,rated,frozen,pizzas",0,12,0.0,0.00965134515623115
2075,"rent,a,private,jet",0,12,0.0,0.00965134515623115
581,"best,red,carpet,gowns",0,12,0.0,0.00965134515623115
1965,"penny,stocks,to,invest,in",0,12,0.0,0.00965134515623115
1278,"health,insurance,for,veterans",2,12,0.16666666666666666,0.00965134515623115
2525,"toyota,sequoia",0,12,0.0,0.00965134515623115
2493,"top,stocks,to,buy",0,12,0.0,0.00965134515623115
2090,"rental,property,investment",0,12,0.0,0.00965134515623115
2066,"real,time,stock,charts",0,12,0.0,0.00965134515623115
1853,"nissan,juke",1,12,0.08333333333333333,0.00965134515623115
1482,"irs,tax,debt,settlement",0,12,0.0,0.00965134515623115
2418,"top,4,signs,of,melanoma",0,12,0.0,0.00965134515623115
603,"best,scholarships,of,2018",0,12,0.0,0.00965134515623115
979,"dividend,paying,penny,stocks",1,12,0.08333333333333333,0.00965134515623115
1432,"how,to,lose,20,pounds,fast",0,12,0.0,0.00965134515623115
1302,"high,dividend,etf,funds",1,11,0.09090909090909091,0.008847066393211887
1138,"free,grants,for,students",0,11,0.0,0.008847066393211887
1298,"heart,healthy,diet",0,11,0.0,0.008847066393211887
2550,"uncommon,baby,boy,names",0,11,0.0,0.008847066393211887
1910,"online,bikini,store",0,11,0.0,0.008847066393211887
1155,"free,scholarship,applications",2,11,0.18181818181818182,0.008847066393211887
480,"best,french,restaurants",0,11,0.0,0.008847066393211887
2464,"top,insurance,companies",0,11,0.0,0.008847066393211887
1280,"health,insurance,medicare",1,11,0.09090909090909091,0.008847066393211887
1161,"free,student,grants",0,11,0.0,0.008847066393211887
721,"causes,of,dupuytren,contracture",0,11,0.0,0.008847066393211887
1694,"medigap,plans",2,11,0.18181818181818182,0.008847066393211887
723,"causes,of,migraine,headaches",0,11,0.0,0.008847066393211887
1390,"house,mold,removal",0,11,0.0,0.008847066393211887
1917,"online,digital,marketing,course",2,11,0.18181818181818182,0.008847066393211887
2473,"top,online,schools",0,11,0.0,0.008847066393211887
11,"1,bedroom,apartment,for,rent",0,11,0.0,0.008847066393211887
1232,"grants,for,older,students",1,11,0.09090909090909091,0.008847066393211887
1498,"keto,diet,recipes",0,11,0.0,0.008847066393211887
638,"best,tires,to,buy",0,11,0.0,0.008847066393211887
1265,"health,care,eligibility",1,11,0.09090909090909091,0.008847066393211887
1229,"grants,for,nursing,programs",3,11,0.2727272727272727,0.008847066393211887
2336,"tasty,sandwich,recipes",0,11,0.0,0.008847066393211887
668,"bikini,hair,removal",0,11,0.0,0.008847066393211887
2019,"printable,coupons",0,11,0.0,0.008847066393211887
2084,"rent,with,the,option,to,buy",1,11,0.09090909090909091,0.008847066393211887
1206,"grants,for,college",1,11,0.09090909090909091,0.008847066393211887
2616,"vitamins,for,hair,loss",0,11,0.0,0.008847066393211887
2485,"top,reit,dividends",0,11,0.0,0.008847066393211887
626,"best,stocks,to,buy,today",0,11,0.0,0.008847066393211887
2277,"state,health,insurance",1,11,0.09090909090909091,0.008847066393211887
514,"best,ira,retirement,plans",0,11,0.0,0.008847066393211887
108,"2018,top,dividend,stocks",1,11,0.09090909090909091,0.008847066393211887
1504,"kia,sportage",1,11,0.09090909090909091,0.008847066393211887
2559,"united,health,care,plans",0,11,0.0,0.008847066393211887
392,"best,cities,to,retire,in",0,11,0.0,0.008847066393211887
